site_tag,latitude,longitude,start_date,end_date,kmAboveBelow,kmLeftRight
coastline,66.136528,-169.674,4/1/20,4/8/20,56,56
coastline,65.612889,-170.565056,4/1/20,4/8/20,56,56
coastline,65.832083,-171.443444,4/1/20,4/8/20,56,56
coastline,65.467083,-171.050056,4/1/20,4/8/20,56,56
coastline,65.701667,-173.009222,4/1/20,4/8/20,56,56
coastline,65.486667,-172.085861,4/1/20,4/8/20,56,56
coastline,65.049139,-172.119333,4/1/20,4/8/20,56,56
coastline,64.7575,-173.210917,4/1/20,4/8/20,56,56
coastline,64.4025,-172.235833,4/1/20,4/8/20,56,56
coastline,64.239583,-173.150028,4/1/20,4/8/20,56,56
coastline,64.61125,-173.325,4/1/20,4/8/20,56,56
coastline,64.321222,-173.653389,4/1/20,4/8/20,56,56
coastline,64.763722,-175.435083,4/1/20,4/8/20,56,56
coastline,65.537083,-176.495139,4/1/20,4/8/20,56,56
coastline,65.467083,-178.445167,4/1/20,4/8/20,56,56
coastline,66.361667,-178.451028,4/1/20,4/8/20,56,56
coastline,66.32125,-179.38175,4/1/20,4/8/20,56,56
coastline,65.526639,-179.275917,4/1/20,4/8/20,56,56
coastline,65.08455,-180.0,4/1/20,4/8/20,56,56
coastline,68.993778,-180.0,4/1/20,4/8/20,56,56
coastline,31.531222,31.919167,4/1/20,4/8/20,56,56
coastline,31.232806,32.284501,4/1/20,4/8/20,56,56
coastline,29.935053,32.55867,4/1/20,4/8/20,56,56
coastline,29.940417,32.478361,4/1/20,4/8/20,56,56
coastline,28.976639,32.625389,4/1/20,4/8/20,56,56
coastline,27.8475,33.586222,4/1/20,4/8/20,56,56
coastline,24.513333,35.13875,4/1/20,4/8/20,56,56
coastline,23.909222,35.79375,4/1/20,4/8/20,56,56
coastline,23.934222,35.476222,4/1/20,4/8/20,56,56
coastline,22.946611,35.667889,4/1/20,4/8/20,56,56
coastline,22.063333,36.895417,4/1/20,4/8/20,56,56
coastline,21.065,37.31875,4/1/20,4/8/20,56,56
coastline,21.214167,37.111194,4/1/20,4/8/20,56,56
coastline,18.875,37.412056,4/1/20,4/8/20,56,56
coastline,18.060111,38.557056,4/1/20,4/8/20,56,56
coastline,15.095,39.712028,4/1/20,4/8/20,56,56
coastline,15.507889,39.875,4/1/20,4/8/20,56,56
coastline,14.948722,40.209972,4/1/20,4/8/20,56,56
coastline,14.623722,41.189972,4/1/20,4/8/20,56,56
coastline,12.475778,43.327028,4/1/20,4/8/20,56,56
coastline,11.988361,43.376194,4/1/20,4/8/20,56,56
coastline,11.522889,42.527472,4/1/20,4/8/20,56,56
coastline,11.612944,43.156611,4/1/20,4/8/20,56,56
coastline,10.375389,44.575806,4/1/20,4/8/20,56,56
coastline,10.867889,45.805833,4/1/20,4/8/20,56,56
coastline,10.68375,46.440806,4/1/20,4/8/20,56,56
coastline,11.179583,47.4125,4/1/20,4/8/20,56,56
coastline,11.337889,49.426667,4/1/20,4/8/20,56,56
coastline,11.986111,50.797611,4/1/20,4/8/20,56,56
coastline,11.833306,51.29125,4/1/20,4/8/20,56,56
coastline,10.420806,51.022056,4/1/20,4/8/20,56,56
coastline,10.443333,51.415417,4/1/20,4/8/20,56,56
coastline,10.314944,50.902056,4/1/20,4/8/20,56,56
coastline,9.419167,50.830417,4/1/20,4/8/20,56,56
coastline,4.4775,47.965444,4/1/20,4/8/20,56,56
coastline,2.429528,46.011667,4/1/20,4/8/20,56,56
coastline,0.714583,43.559167,4/1/20,4/8/20,56,56
coastline,-1.96125,41.314972,4/1/20,4/8/20,56,56
coastline,-1.934167,40.774556,4/1/20,4/8/20,56,56
coastline,-2.264194,40.987917,4/1/20,4/8/20,56,56
coastline,-2.735833,40.186278,4/1/20,4/8/20,56,56
coastline,-4.680861,39.201944,4/1/20,4/8/20,56,56
coastline,-6.052528,38.772889,4/1/20,4/8/20,56,56
coastline,-7.0175,39.55125,4/1/20,4/8/20,56,56
coastline,-7.850833,39.217111,4/1/20,4/8/20,56,56
coastline,-7.813361,39.447056,4/1/20,4/8/20,56,56
coastline,-8.292528,39.255389,4/1/20,4/8/20,56,56
coastline,-10.031833,39.704444,4/1/20,4/8/20,56,56
coastline,-10.684278,40.642056,4/1/20,4/8/20,56,56
coastline,-11.313333,40.332083,4/1/20,4/8/20,56,56
coastline,-12.746694,40.642083,4/1/20,4/8/20,56,56
coastline,-12.928389,40.394556,4/1/20,4/8/20,56,56
coastline,-14.832528,40.842111,4/1/20,4/8/20,56,56
coastline,-16.438806,39.856639,4/1/20,4/8/20,56,56
coastline,-17.87875,36.854972,4/1/20,4/8/20,56,56
coastline,-18.877111,36.3125,4/1/20,4/8/20,56,56
coastline,-19.852944,34.885,4/1/20,4/8/20,56,56
coastline,-19.650833,34.631222,4/1/20,4/8/20,56,56
coastline,-20.555056,34.661222,4/1/20,4/8/20,56,56
coastline,-22.171722,35.546222,4/1/20,4/8/20,56,56
coastline,-24.107528,35.502056,4/1/20,4/8/20,56,56
coastline,-25.960056,32.498667,4/1/20,4/8/20,56,56
coastline,-26.292917,32.834056,4/1/20,4/8/20,56,56
coastline,-26.084111,32.964389,4/1/20,4/8/20,56,56
coastline,-28.549194,32.385389,4/1/20,4/8/20,56,56
coastline,-29.454194,31.274556,4/1/20,4/8/20,56,56
coastline,-31.297111,30.009167,4/1/20,4/8/20,56,56
coastline,-33.565417,27.011639,4/1/20,4/8/20,56,56
coastline,-34.206278,24.839972,4/1/20,4/8/20,56,56
coastline,-33.97875,22.555833,4/1/20,4/8/20,56,56
coastline,-34.830444,20.019972,4/1/20,4/8/20,56,56
coastline,-34.080444,18.790806,4/1/20,4/8/20,56,56
coastline,-34.302111,18.399944,4/1/20,4/8/20,56,56
coastline,-32.820028,17.847889,4/1/20,4/8/20,56,56
coastline,-32.530028,18.327083,4/1/20,4/8/20,56,56
coastline,-31.6825,18.200444,4/1/20,4/8/20,56,56
coastline,-26.317528,14.94625,4/1/20,4/8/20,56,56
coastline,-22.542611,14.502028,4/1/20,4/8/20,56,56
coastline,-17.979194,11.7995,4/1/20,4/8/20,56,56
coastline,-15.835833,11.744556,4/1/20,4/8/20,56,56
coastline,-13.418361,12.532889,4/1/20,4/8/20,56,56
coastline,-12.235028,13.657056,4/1/20,4/8/20,56,56
coastline,-11.008361,13.862833,4/1/20,4/8/20,56,56
coastline,-9.087528,12.994583,4/1/20,4/8/20,56,56
coastline,-8.388333,13.392111,4/1/20,4/8/20,56,56
coastline,-6.14,12.272917,4/1/20,4/8/20,56,56
coastline,-6.010861,12.672944,4/1/20,4/8/20,56,56
coastline,-5.727556,12.167917,4/1/20,4/8/20,56,56
coastline,-4.450861,11.727861,4/1/20,4/8/20,56,56
coastline,-2.408361,9.619583,4/1/20,4/8/20,56,56
coastline,-0.668361,8.700389,4/1/20,4/8/20,56,56
coastline,-0.714194,9.130417,4/1/20,4/8/20,56,56
coastline,0.357917,9.351639,4/1/20,4/8/20,56,56
coastline,0.050389,9.501667,4/1/20,4/8/20,56,56
coastline,0.1725,9.987083,4/1/20,4/8/20,56,56
coastline,0.5125,9.309583,4/1/20,4/8/20,56,56
coastline,0.4525,9.66375,4/1/20,4/8/20,56,56
coastline,1.07875,9.695972,4/1/20,4/8/20,56,56
coastline,1.175833,9.343722,4/1/20,4/8/20,56,56
coastline,3.079111,9.975417,4/1/20,4/8/20,56,56
coastline,3.810833,9.542917,4/1/20,4/8/20,56,56
coastline,3.809167,9.833694,4/1/20,4/8/20,56,56
coastline,4.0975,9.727944,4/1/20,4/8/20,56,56
coastline,3.941194,9.214167,4/1/20,4/8/20,56,56
coastline,4.746667,8.830389,4/1/20,4/8/20,56,56
coastline,4.482056,8.554972,4/1/20,4/8/20,56,56
coastline,4.92875,8.235778,4/1/20,4/8/20,56,56
coastline,4.536222,8.278278,4/1/20,4/8/20,56,56
coastline,4.443722,7.34,4/1/20,4/8/20,56,56
coastline,4.737917,7.075806,4/1/20,4/8/20,56,56
coastline,4.372917,7.005778,4/1/20,4/8/20,56,56
coastline,4.667861,6.779139,4/1/20,4/8/20,56,56
coastline,4.359583,6.867472,4/1/20,4/8/20,56,56
coastline,4.612917,6.723333,4/1/20,4/8/20,56,56
coastline,4.338722,6.705028,4/1/20,4/8/20,56,56
coastline,4.310417,5.983333,4/1/20,4/8/20,56,56
coastline,5.163306,5.362083,4/1/20,4/8/20,56,56
coastline,5.540806,5.680444,4/1/20,4/8/20,56,56
coastline,5.390417,5.361667,4/1/20,4/8/20,56,56
coastline,5.568306,5.17625,4/1/20,4/8/20,56,56
coastline,5.619194,5.542861,4/1/20,4/8/20,56,56
coastline,5.718333,5.080389,4/1/20,4/8/20,56,56
coastline,5.97,5.367083,4/1/20,4/8/20,56,56
coastline,5.764528,5.064167,4/1/20,4/8/20,56,56
coastline,6.350389,4.430833,4/1/20,4/8/20,56,56
coastline,6.395806,3.40125,4/1/20,4/8/20,56,56
coastline,6.621194,3.821639,4/1/20,4/8/20,56,56
coastline,6.161167,1.343361,4/1/20,4/8/20,56,56
coastline,5.592902,0.0,4/1/20,4/8/20,56,56
coastline,4.754611,-1.981694,4/1/20,4/8/20,56,56
coastline,5.258389,-4.017,4/1/20,4/8/20,56,56
coastline,4.997028,-6.124167,4/1/20,4/8/20,56,56
coastline,4.360361,-7.480806,4/1/20,4/8/20,56,56
coastline,4.807083,-8.7175,4/1/20,4/8/20,56,56
coastline,6.7895,-11.23075,4/1/20,4/8/20,56,56
coastline,7.384111,-12.521278,4/1/20,4/8/20,56,56
coastline,7.766639,-12.45625,4/1/20,4/8/20,56,56
coastline,8.421639,-13.293778,4/1/20,4/8/20,56,56
coastline,8.560833,-12.837083,4/1/20,4/8/20,56,56
coastline,8.531667,-13.174611,4/1/20,4/8/20,56,56
coastline,9.334861,-13.303944,4/1/20,4/8/20,56,56
coastline,9.506639,-13.72375,4/1/20,4/8/20,56,56
coastline,9.796611,-13.537056,4/1/20,4/8/20,56,56
coastline,10.208722,-14.455833,4/1/20,4/8/20,56,56
coastline,11.076639,-14.697083,4/1/20,4/8/20,56,56
coastline,10.918722,-15.078389,4/1/20,4/8/20,56,56
coastline,11.183306,-15.004639,4/1/20,4/8/20,56,56
coastline,10.997917,-15.235,4/1/20,4/8/20,56,56
coastline,11.328333,-15.504611,4/1/20,4/8/20,56,56
coastline,11.643278,-15.03375,4/1/20,4/8/20,56,56
coastline,11.789167,-15.509583,4/1/20,4/8/20,56,56
coastline,11.988722,-14.939167,4/1/20,4/8/20,56,56
coastline,11.734556,-15.955833,4/1/20,4/8/20,56,56
coastline,11.992472,-15.853778,4/1/20,4/8/20,56,56
coastline,12.096667,-16.352083,4/1/20,4/8/20,56,56
coastline,12.345389,-16.014194,4/1/20,4/8/20,56,56
coastline,12.406639,-16.77625,4/1/20,4/8/20,56,56
coastline,12.609972,-16.220472,4/1/20,4/8/20,56,56
coastline,12.571611,-16.763778,4/1/20,4/8/20,56,56
coastline,13.46,-16.717944,4/1/20,4/8/20,56,56
coastline,13.249583,-16.355028,4/1/20,4/8/20,56,56
coastline,13.515806,-15.574611,4/1/20,4/8/20,56,56
coastline,13.36125,-16.506667,4/1/20,4/8/20,56,56
coastline,13.879167,-16.513778,4/1/20,4/8/20,56,56
coastline,14.741667,-17.533778,4/1/20,4/8/20,56,56
coastline,15.697472,-16.577056,4/1/20,4/8/20,56,56
coastline,17.7475,-16.04375,4/1/20,4/8/20,56,56
coastline,19.38,-16.547917,4/1/20,4/8/20,56,56
coastline,20.224972,-16.197917,4/1/20,4/8/20,56,56
coastline,21.161194,-16.912528,4/1/20,4/8/20,56,56
coastline,20.837528,-17.107222,4/1/20,4/8/20,56,56
coastline,21.798139,-16.983,4/1/20,4/8/20,56,56
coastline,23.9725,-15.704583,4/1/20,4/8/20,56,56
coastline,23.803306,-15.915417,4/1/20,4/8/20,56,56
coastline,24.685861,-14.903778,4/1/20,4/8/20,56,56
coastline,26.196667,-14.465417,4/1/20,4/8/20,56,56
coastline,26.659194,-13.65125,4/1/20,4/8/20,56,56
coastline,27.95625,-12.915861,4/1/20,4/8/20,56,56
coastline,28.29875,-11.525,4/1/20,4/8/20,56,56
coastline,29.309139,-10.217944,4/1/20,4/8/20,56,56
coastline,30.071639,-9.662944,4/1/20,4/8/20,56,56
coastline,31.3975,-9.846222,4/1/20,4/8/20,56,56
coastline,32.545833,-9.287111,4/1/20,4/8/20,56,56
coastline,34.025389,-6.8125,4/1/20,4/8/20,56,56
coastline,35.790778,-5.934639,4/1/20,4/8/20,56,56
coastline,35.917111,-5.470861,4/1/20,4/8/20,56,56
coastline,35.206278,-4.688389,4/1/20,4/8/20,56,56
coastline,35.441972,-2.979139,4/1/20,4/8/20,56,56
coastline,35.108667,-2.830083,4/1/20,4/8/20,56,56
coastline,35.075389,-1.9575,4/1/20,4/8/20,56,56
coastline,35.727917,-0.937528,4/1/20,4/8/20,56,56
coastline,35.842889,0.0,4/1/20,4/8/20,56,56
coastline,36.49375,1.084139,4/1/20,4/8/20,56,56
coastline,36.925389,3.895861,4/1/20,4/8/20,56,56
coastline,36.641194,5.344139,4/1/20,4/8/20,56,56
coastline,37.08625,6.415806,4/1/20,4/8/20,56,56
coastline,36.842917,7.899972,4/1/20,4/8/20,56,56
coastline,37.349556,9.745,4/1/20,4/8/20,56,56
coastline,36.712889,10.431611,4/1/20,4/8/20,56,56
coastline,37.089583,11.039139,4/1/20,4/8/20,56,56
coastline,36.135778,10.467833,4/1/20,4/8/20,56,56
coastline,35.215833,11.162917,4/1/20,4/8/20,56,56
coastline,34.187528,10.017861,4/1/20,4/8/20,56,56
coastline,33.797083,10.214139,4/1/20,4/8/20,56,56
coastline,32.837889,12.299139,4/1/20,4/8/20,56,56
coastline,32.897861,13.388306,4/1/20,4/8/20,56,56
coastline,32.382056,15.205028,4/1/20,4/8/20,56,56
coastline,31.397889,15.741667,4/1/20,4/8/20,56,56
coastline,30.925389,17.853306,4/1/20,4/8/20,56,56
coastline,30.274583,18.989972,4/1/20,4/8/20,56,56
coastline,30.850861,20.057083,4/1/20,4/8/20,56,56
coastline,32.182056,20.1,4/1/20,4/8/20,56,56
coastline,32.941222,21.708306,4/1/20,4/8/20,56,56
coastline,32.635389,23.107472,4/1/20,4/8/20,56,56
coastline,32.152889,23.319944,4/1/20,4/8/20,56,56
coastline,31.971056,24.979833,4/1/20,4/8/20,56,56
coastline,31.523639,25.200833,4/1/20,4/8/20,56,56
coastline,31.442056,26.982472,4/1/20,4/8/20,56,56
coastline,30.822056,29.064944,4/1/20,4/8/20,56,56
coastline,31.600389,31.028306,4/1/20,4/8/20,56,56
coastline,31.531222,31.919167,4/1/20,4/8/20,56,56
coastline,8.808389,-81.082583,4/1/20,4/8/20,56,56
coastline,9.35944,-79.909501,4/1/20,4/8/20,56,56
coastline,9.320334,-79.87509,4/1/20,4/8/20,56,56
coastline,9.018942,-80.086203,4/1/20,4/8/20,56,56
coastline,9.00097,-79.786242,4/1/20,4/8/20,56,56
coastline,9.050504,-79.640701,4/1/20,4/8/20,56,56
coastline,8.943615,-79.545929,4/1/20,4/8/20,56,56
coastline,8.230778,-80.473389,4/1/20,4/8/20,56,56
coastline,7.516472,-79.992472,4/1/20,4/8/20,56,56
coastline,7.239833,-80.439639,4/1/20,4/8/20,56,56
coastline,7.205639,-80.890028,4/1/20,4/8/20,56,56
coastline,7.914889,-81.056222,4/1/20,4/8/20,56,56
coastline,7.709056,-81.515639,4/1/20,4/8/20,56,56
coastline,8.213528,-81.760722,4/1/20,4/8/20,56,56
coastline,8.326694,-82.718083,4/1/20,4/8/20,56,56
coastline,8.033222,-82.892694,4/1/20,4/8/20,56,56
coastline,8.744778,-83.380389,4/1/20,4/8/20,56,56
coastline,8.386417,-83.27725,4/1/20,4/8/20,56,56
coastline,8.440556,-83.569194,4/1/20,4/8/20,56,56
coastline,9.041167,-83.622444,4/1/20,4/8/20,56,56
coastline,9.968944,-84.741417,4/1/20,4/8/20,56,56
coastline,10.267694,-85.282639,4/1/20,4/8/20,56,56
coastline,9.82975,-84.862444,4/1/20,4/8/20,56,56
coastline,9.554944,-85.110111,4/1/20,4/8/20,56,56
coastline,9.904889,-85.672556,4/1/20,4/8/20,56,56
coastline,10.776,-85.661056,4/1/20,4/8/20,56,56
coastline,10.892611,-85.952583,4/1/20,4/8/20,56,56
coastline,11.060333,-85.670667,4/1/20,4/8/20,56,56
coastline,12.909472,-87.692361,4/1/20,4/8/20,56,56
coastline,12.924972,-87.303472,4/1/20,4/8/20,56,56
coastline,13.417722,-87.404083,4/1/20,4/8/20,56,56
coastline,13.264222,-88.7175,4/1/20,4/8/20,56,56
coastline,13.157444,-88.467889,4/1/20,4/8/20,56,56
coastline,13.948833,-91.305333,4/1/20,4/8/20,56,56
coastline,16.139972,-94.319139,4/1/20,4/8/20,56,56
coastline,15.645,-96.563417,4/1/20,4/8/20,56,56
coastline,17.266472,-101.071722,4/1/20,4/8/20,56,56
coastline,17.960944,-101.950139,4/1/20,4/8/20,56,56
coastline,18.312667,-103.509917,4/1/20,4/8/20,56,56
coastline,20.032472,-105.519306,4/1/20,4/8/20,56,56
coastline,20.409889,-105.695278,4/1/20,4/8/20,56,56
coastline,20.582361,-105.246778,4/1/20,4/8/20,56,56
coastline,20.770139,-105.540333,4/1/20,4/8/20,56,56
coastline,21.460917,-105.190333,4/1/20,4/8/20,56,56
coastline,22.879944,-105.973444,4/1/20,4/8/20,56,56
coastline,24.646722,-107.995583,4/1/20,4/8/20,56,56
coastline,25.06875,-108.044194,4/1/20,4/8/20,56,56
coastline,25.681639,-109.399639,4/1/20,4/8/20,56,56
coastline,26.286361,-109.093389,4/1/20,4/8/20,56,56
coastline,27.291361,-110.523944,4/1/20,4/8/20,56,56
coastline,27.869167,-110.5015,4/1/20,4/8/20,56,56
coastline,27.936056,-111.106417,4/1/20,4/8/20,56,56
coastline,28.967806,-112.174889,4/1/20,4/8/20,56,56
coastline,31.205139,-113.10725,4/1/20,4/8/20,56,56
coastline,31.881,-114.95475,4/1/20,4/8/20,56,56
coastline,30.011306,-114.565694,4/1/20,4/8/20,56,56
coastline,28.441167,-112.84575,4/1/20,4/8/20,56,56
coastline,27.7535,-112.703944,4/1/20,4/8/20,56,56
coastline,26.519389,-111.441917,4/1/20,4/8/20,56,56
coastline,24.359861,-110.681722,4/1/20,4/8/20,56,56
coastline,24.061167,-109.826833,4/1/20,4/8/20,56,56
coastline,23.198333,-109.459056,4/1/20,4/8/20,56,56
coastline,22.892389,-110.00875,4/1/20,4/8/20,56,56
coastline,23.560278,-110.328389,4/1/20,4/8/20,56,56
coastline,24.814111,-112.176083,4/1/20,4/8/20,56,56
coastline,26.083972,-112.238917,4/1/20,4/8/20,56,56
coastline,26.992833,-113.167139,4/1/20,4/8/20,56,56
coastline,26.719222,-113.626472,4/1/20,4/8/20,56,56
coastline,27.740417,-115.026806,4/1/20,4/8/20,56,56
coastline,27.656056,-113.957778,4/1/20,4/8/20,56,56
coastline,27.903167,-114.277556,4/1/20,4/8/20,56,56
coastline,28.465139,-114.0475,4/1/20,4/8/20,56,56
coastline,29.754833,-115.699972,4/1/20,4/8/20,56,56
coastline,33.25425,-117.435028,4/1/20,4/8/20,56,56
coastline,34.033833,-118.534556,4/1/20,4/8/20,56,56
coastline,34.559389,-120.638694,4/1/20,4/8/20,56,56
coastline,35.135139,-120.641444,4/1/20,4/8/20,56,56
coastline,37.196639,-122.407111,4/1/20,4/8/20,56,56
coastline,37.809556,-122.478389,4/1/20,4/8/20,56,56
coastline,37.464167,-122.008944,4/1/20,4/8/20,56,56
coastline,38.060833,-122.256972,4/1/20,4/8/20,56,56
coastline,37.994417,-123.023028,4/1/20,4/8/20,56,56
coastline,38.921556,-123.731667,4/1/20,4/8/20,56,56
coastline,40.441667,-124.4125,4/1/20,4/8/20,56,56
coastline,41.444694,-124.064028,4/1/20,4/8/20,56,56
coastline,42.839167,-124.568444,4/1/20,4/8/20,56,56
coastline,46.229917,-124.023361,4/1/20,4/8/20,56,56
coastline,46.244167,-123.431306,4/1/20,4/8/20,56,56
coastline,46.270639,-124.088306,4/1/20,4/8/20,56,56
coastline,46.971667,-123.80625,4/1/20,4/8/20,56,56
coastline,46.927333,-124.173861,4/1/20,4/8/20,56,56
coastline,48.381667,-124.731278,4/1/20,4/8/20,56,56
coastline,48.145306,-122.756806,4/1/20,4/8/20,56,56
coastline,47.3535,-123.158556,4/1/20,4/8/20,56,56
coastline,47.942028,-122.605889,4/1/20,4/8/20,56,56
coastline,47.511667,-122.494583,4/1/20,4/8/20,56,56
coastline,47.046513,-122.907799,4/1/20,4/8/20,56,56
coastline,47.506672,-122.200974,4/1/20,4/8/20,56,56
coastline,48.752417,-122.491417,4/1/20,4/8/20,56,56
coastline,49.017472,-123.161333,4/1/20,4/8/20,56,56
coastline,49.692889,-123.170833,4/1/20,4/8/20,56,56
coastline,49.512472,-123.969611,4/1/20,4/8/20,56,56
coastline,49.704167,-123.526306,4/1/20,4/8/20,56,56
coastline,50.162694,-123.851806,4/1/20,4/8/20,56,56
coastline,49.742056,-124.265833,4/1/20,4/8/20,56,56
coastline,50.01075,-124.808306,4/1/20,4/8/20,56,56
coastline,50.506778,-124.339806,4/1/20,4/8/20,56,56
coastline,50.324167,-125.080889,4/1/20,4/8/20,56,56
coastline,50.929194,-124.821528,4/1/20,4/8/20,56,56
coastline,50.428306,-125.117556,4/1/20,4/8/20,56,56
coastline,50.449194,-125.595889,4/1/20,4/8/20,56,56
coastline,50.72125,-125.471694,4/1/20,4/8/20,56,56
coastline,50.42125,-125.70675,4/1/20,4/8/20,56,56
coastline,50.631667,-126.299167,4/1/20,4/8/20,56,56
coastline,50.996222,-125.536722,4/1/20,4/8/20,56,56
coastline,50.695925,-126.222739,4/1/20,4/8/20,56,56
coastline,50.849167,-126.585917,4/1/20,4/8/20,56,56
coastline,50.947944,-126.193361,4/1/20,4/8/20,56,56
coastline,51.014167,-127.530861,4/1/20,4/8/20,56,56
coastline,51.195917,-126.656611,4/1/20,4/8/20,56,56
coastline,51.1625,-127.785889,4/1/20,4/8/20,56,56
coastline,51.351667,-127.060917,4/1/20,4/8/20,56,56
coastline,51.321667,-127.782528,4/1/20,4/8/20,56,56
coastline,51.681639,-127.245806,4/1/20,4/8/20,56,56
coastline,51.462083,-127.678361,4/1/20,4/8/20,56,56
coastline,51.819167,-127.899139,4/1/20,4/8/20,56,56
coastline,52.666222,-127.004111,4/1/20,4/8/20,56,56
coastline,52.19625,-127.876444,4/1/20,4/8/20,56,56
coastline,52.524809,-128.019136,4/1/20,4/8/20,56,56
coastline,52.290833,-128.410861,4/1/20,4/8/20,56,56
coastline,52.736194,-127.831806,4/1/20,4/8/20,56,56
coastline,53.545,-128.988639,4/1/20,4/8/20,56,56
coastline,53.491361,-128.121278,4/1/20,4/8/20,56,56
coastline,53.547361,-128.769889,4/1/20,4/8/20,56,56
coastline,53.997611,-128.686,4/1/20,4/8/20,56,56
coastline,53.371222,-129.315222,4/1/20,4/8/20,56,56
coastline,53.95,-130.110889,4/1/20,4/8/20,56,56
coastline,54.220833,-129.557528,4/1/20,4/8/20,56,56
coastline,54.364139,-130.48925,4/1/20,4/8/20,56,56
coastline,54.648722,-130.448472,4/1/20,4/8/20,56,56
coastline,54.304139,-129.987556,4/1/20,4/8/20,56,56
coastline,54.654139,-130.442556,4/1/20,4/8/20,56,56
coastline,54.978306,-129.660833,4/1/20,4/8/20,56,56
coastline,55.07375,-130.171806,4/1/20,4/8/20,56,56
coastline,55.948778,-129.933111,4/1/20,4/8/20,56,56
coastline,55.328924,-130.138001,4/1/20,4/8/20,56,56
coastline,54.770444,-130.86675,4/1/20,4/8/20,56,56
coastline,55.755806,-130.705083,4/1/20,4/8/20,56,56
coastline,56.102,-131.030861,4/1/20,4/8/20,56,56
coastline,55.589167,-132.185889,4/1/20,4/8/20,56,56
coastline,56.236556,-131.491111,4/1/20,4/8/20,56,56
coastline,57.183333,-133.5725,4/1/20,4/8/20,56,56
coastline,57.357556,-133.057472,4/1/20,4/8/20,56,56
coastline,57.714167,-133.662528,4/1/20,4/8/20,56,56
coastline,57.495917,-132.893694,4/1/20,4/8/20,56,56
coastline,57.770083,-133.589194,4/1/20,4/8/20,56,56
coastline,57.864222,-133.135778,4/1/20,4/8/20,56,56
coastline,58.062389,-134.055972,4/1/20,4/8/20,56,56
coastline,58.538167,-133.713333,4/1/20,4/8/20,56,56
coastline,58.201972,-134.146861,4/1/20,4/8/20,56,56
coastline,58.393306,-134.782694,4/1/20,4/8/20,56,56
coastline,59.48075,-135.349556,4/1/20,4/8/20,56,56
coastline,58.240833,-135.090889,4/1/20,4/8/20,56,56
coastline,58.380806,-135.920889,4/1/20,4/8/20,56,56
coastline,59.068139,-136.185722,4/1/20,4/8/20,56,56
coastline,58.751222,-136.23675,4/1/20,4/8/20,56,56
coastline,59.0675,-137.048083,4/1/20,4/8/20,56,56
coastline,58.384972,-136.039222,4/1/20,4/8/20,56,56
coastline,58.210361,-136.686694,4/1/20,4/8/20,56,56
coastline,59.53575,-139.862722,4/1/20,4/8/20,56,56
coastline,59.991194,-139.505167,4/1/20,4/8/20,56,56
coastline,59.561194,-139.300194,4/1/20,4/8/20,56,56
coastline,59.806639,-138.885778,4/1/20,4/8/20,56,56
coastline,60.056639,-139.514944,4/1/20,4/8/20,56,56
coastline,59.692028,-140.314972,4/1/20,4/8/20,56,56
coastline,60.139833,-141.41125,4/1/20,4/8/20,56,56
coastline,60.024583,-144.25175,4/1/20,4/8/20,56,56
coastline,60.457306,-144.878306,4/1/20,4/8/20,56,56
coastline,60.453722,-145.948444,4/1/20,4/8/20,56,56
coastline,60.795778,-146.045139,4/1/20,4/8/20,56,56
coastline,60.684889,-146.656611,4/1/20,4/8/20,56,56
coastline,60.824806,-146.053028,4/1/20,4/8/20,56,56
coastline,60.908222,-146.7385,4/1/20,4/8/20,56,56
coastline,61.133944,-146.315556,4/1/20,4/8/20,56,56
coastline,60.871222,-147.385028,4/1/20,4/8/20,56,56
coastline,61.154639,-147.519972,4/1/20,4/8/20,56,56
coastline,60.825417,-147.876667,4/1/20,4/8/20,56,56
coastline,61.276639,-147.721083,4/1/20,4/8/20,56,56
coastline,60.786667,-148.714194,4/1/20,4/8/20,56,56
coastline,60.438333,-147.935889,4/1/20,4/8/20,56,56
coastline,59.948889,-148.426333,4/1/20,4/8/20,56,56
coastline,60.122917,-149.42675,4/1/20,4/8/20,56,56
coastline,59.705,-149.525917,4/1/20,4/8/20,56,56
coastline,59.954194,-149.723333,4/1/20,4/8/20,56,56
coastline,59.636556,-149.740611,4/1/20,4/8/20,56,56
coastline,59.156583,-151.742639,4/1/20,4/8/20,56,56
coastline,59.7915,-150.929972,4/1/20,4/8/20,56,56
coastline,59.760694,-151.866722,4/1/20,4/8/20,56,56
coastline,60.719972,-151.414222,4/1/20,4/8/20,56,56
coastline,61.04,-150.390417,4/1/20,4/8/20,56,56
coastline,60.807472,-148.969167,4/1/20,4/8/20,56,56
coastline,61.157306,-150.078972,4/1/20,4/8/20,56,56
coastline,61.502972,-149.153389,4/1/20,4/8/20,56,56
coastline,61.359944,-150.581333,4/1/20,4/8/20,56,56
coastline,59.373528,-154.141306,4/1/20,4/8/20,56,56
coastline,59.010306,-154.1655,4/1/20,4/8/20,56,56
coastline,58.8525,-153.249972,4/1/20,4/8/20,56,56
coastline,58.134417,-154.212472,4/1/20,4/8/20,56,56
coastline,57.792444,-155.614889,4/1/20,4/8/20,56,56
coastline,55.563167,-159.600028,4/1/20,4/8/20,56,56
coastline,55.855861,-159.816889,4/1/20,4/8/20,56,56
coastline,55.354917,-161.236694,4/1/20,4/8/20,56,56
coastline,55.620806,-161.579611,4/1/20,4/8/20,56,56
